,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
309,Vistara,08:30,00:10,11059,Bengaluru,Delhi,15h 40m,1,2021-12-05
310,Vistara,08:30,00:55,11059,Bengaluru,Delhi,16h 25m,1,2021-12-05
311,Air India,05:45,22:45,11059,Bengaluru,Delhi,17h,1,2021-12-05
312,Air India,05:45,09:15,11059,Bengaluru,Delhi,27h 30m,1,2021-12-05
313,Air Asia,16:25,01:10,11060,Bengaluru,Delhi,8h 45m,2,2021-12-05
314,IndiGo,09:50,17:35,11111,Bengaluru,Delhi,7h 45m,1,2021-12-05
315,Vistara,08:30,14:05,11164,Bengaluru,Delhi,5h 35m,1,2021-12-05
316,Vistara,06:40,12:40,11164,Bengaluru,Delhi,6h,1,2021-12-05
317,Vistara,08:30,14:30,11164,Bengaluru,Delhi,6h,1,2021-12-05
318,Vistara,06:40,16:55,11164,Bengaluru,Delhi,10h 15m,1,2021-12-05
319,Vistara,06:40,18:05,11164,Bengaluru,Delhi,11h 25m,1,2021-12-05
320,Air India,18:50,08:45,11164,Bengaluru,Delhi,13h 55m,1,2021-12-05
321,Air India,18:50,13:50,11164,Bengaluru,Delhi,19h,1,2021-12-05
322,Air India,18:50,19:10,11164,Bengaluru,Delhi,24h 20m,1,2021-12-05
323,Air India,19:00,03:40,11374,Bengaluru,Delhi,8h 40m,1,2021-12-05
324,IndiGo,13:05,18:10,11426,Bengaluru,Delhi,5h 5m,1,2021-12-05
325,IndiGo,09:20,16:10,11426,Bengaluru,Delhi,6h 50m,1,2021-12-05
326,Vistara,08:30,16:55,11479,Bengaluru,Delhi,8h 25m,1,2021-12-05
327,Vistara,08:30,18:05,11479,Bengaluru,Delhi,9h 35m,1,2021-12-05
328,Vistara,19:55,12:40,11479,Bengaluru,Delhi,16h 45m,1,2021-12-05
329,Vistara,19:55,19:55,11479,Bengaluru,Delhi,24h,1,2021-12-05
330,Air India,15:15,08:45,11532,Bengaluru,Delhi,17h 30m,2,2021-12-05
331,Air India,13:50,10:15,11689,Bengaluru,Delhi,20h 25m,1,2021-12-05
332,Air India,19:10,23:25,11693,Bengaluru,Delhi,28h 15m,2,2021-12-05
333,Air India,19:10,23:25,11693,Bengaluru,Delhi,28h 15m,2,2021-12-05
334,IndiGo,08:55,15:20,11793,Bengaluru,Delhi,6h 25m,1,2021-12-05
335,Air India,13:50,21:35,12004,Bengaluru,Delhi,7h 45m,1,2021-12-05
336,Air India,05:45,18:30,12004,Bengaluru,Delhi,12h 45m,3,2021-12-05
337,Air Asia,05:25,10:55,12008,Bengaluru,Delhi,5h 30m,1,2021-12-05
338,Air India,07:55,11:10,12152,Bengaluru,Delhi,27h 15m,1,2021-12-05
339,Air India,09:00,00:05,12214,Bengaluru,Delhi,15h 5m,2,2021-12-05
340,Air India,22:00,21:10,12214,Bengaluru,Delhi,23h 10m,1,2021-12-05
341,Air India,22:00,00:05,12214,Bengaluru,Delhi,26h 5m,1,2021-12-05
342,Vistara,18:25,23:00,12215,Bengaluru,Delhi,4h 35m,1,2021-12-05
343,Vistara,18:25,00:10,12215,Bengaluru,Delhi,5h 45m,1,2021-12-05
344,Vistara,18:25,00:55,12215,Bengaluru,Delhi,6h 30m,1,2021-12-05
345,IndiGo,11:20,18:30,12266,Bengaluru,Delhi,7h 10m,1,2021-12-05
346,IndiGo,06:05,13:40,12266,Bengaluru,Delhi,7h 35m,1,2021-12-05
347,Air India,19:00,16:40,12739,Bengaluru,Delhi,21h 40m,1,2021-12-05
348,IndiGo,20:20,02:05,13001,Bengaluru,Delhi,5h 45m,1,2021-12-05
349,Air India,05:45,12:55,13159,Bengaluru,Delhi,7h 10m,1,2021-12-05
350,Air India,19:10,23:45,13225,Bengaluru,Delhi,28h 35m,2,2021-12-05
351,SpiceJet,05:55,01:00,13578,Bengaluru,Delhi,19h 5m,1,2021-12-05
352,Air India,07:55,22:55,13622,Bengaluru,Delhi,15h,1,2021-12-05
353,Air India,19:10,23:15,13645,Bengaluru,Delhi,28h 5m,3,2021-12-05
354,Air India,09:00,21:10,13789,Bengaluru,Delhi,12h 10m,2,2021-12-05
355,Vistara,09:30,14:30,14052,Bengaluru,Delhi,5h,1,2021-12-05
356,Air India,19:10,23:05,14254,Bengaluru,Delhi,27h 55m,2,2021-12-05
357,Vistara,09:30,16:55,14367,Bengaluru,Delhi,7h 25m,1,2021-12-05
358,IndiGo,17:25,22:40,14891,Bengaluru,Delhi,5h 15m,1,2021-12-05
359,Air India,05:45,23:45,14944,Bengaluru,Delhi,18h,2,2021-12-05
360,IndiGo,02:40,09:45,15206,Bengaluru,Delhi,7h 5m,1,2021-12-05
361,Go First,09:15,15:30,15258,Bengaluru,Delhi,6h 15m,1,2021-12-05
362,SpiceJet,05:55,22:10,15258,Bengaluru,Delhi,16h 15m,1,2021-12-05
363,Air India,11:50,23:45,15784,Bengaluru,Delhi,11h 55m,1,2021-12-05
364,Air India,19:10,23:40,15831,Bengaluru,Delhi,28h 30m,2,2021-12-05
365,Vistara,11:30,16:30,16023,Bengaluru,Delhi,5h,1,2021-12-05
366,SpiceJet,05:55,17:45,16204,Bengaluru,Delhi,11h 50m,1,2021-12-05
367,Air India,05:45,18:00,16414,Bengaluru,Delhi,12h 15m,1,2021-12-05
368,Air Asia,16:25,01:45,16520,Bengaluru,Delhi,9h 20m,2,2021-12-05
369,Vistara,09:30,16:20,17087,Bengaluru,Delhi,6h 50m,2,2021-12-05
370,Go First,18:45,00:30,17254,Bengaluru,Delhi,5h 45m,1,2021-12-05
371,Go First,15:45,02:10,18408,Bengaluru,Delhi,10h 25m,1,2021-12-05
372,Air Asia,20:45,01:45,18409,Bengaluru,Delhi,5h,1,2021-12-05
373,Air Asia,15:40,02:10,18409,Bengaluru,Delhi,10h 30m,2,2021-12-05
374,IndiGo,19:05,00:05,18986,Bengaluru,Delhi,5h,1,2021-12-05
375,IndiGo,19:05,01:40,18986,Bengaluru,Delhi,6h 35m,1,2021-12-05
376,Go First,05:45,17:05,23339,Bengaluru,Delhi,11h 20m,1,2021-12-05
377,Go First,15:45,20:20,23799,Bengaluru,Delhi,4h 35m,1,2021-12-05
378,Air India,07:35,23:00,3674,Bengaluru,Delhi,15h 25m,1,2022-01-03
379,Air India,15:15,23:00,3895,Bengaluru,Delhi,7h 45m,2,2022-01-03
380,Go First,22:00,10:10,4153,Bengaluru,Delhi,12h 10m,1,2022-01-03
381,Air Asia,00:10,02:55,4199,Bengaluru,Delhi,2h 45m,Non,2022-01-03
382,Air Asia,22:10,01:00,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-03
383,Air Asia,19:25,22:15,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-03
384,SpiceJet,21:55,00:35,4200,Bengaluru,Delhi,2h 40m,Non,2022-01-03
385,SpiceJet,19:05,21:50,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-03
386,SpiceJet,05:55,08:40,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-03
387,Go First,07:40,10:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-03
388,IndiGo,06:40,09:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-03
389,IndiGo,04:40,07:35,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
390,IndiGo,17:50,20:45,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
391,Go First,20:55,23:50,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
392,IndiGo,19:15,22:10,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
393,IndiGo,23:35,02:30,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
394,IndiGo,22:10,01:05,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-03
395,IndiGo,20:10,23:10,4200,Bengaluru,Delhi,3h,Non,2022-01-03
396,IndiGo,07:50,10:50,4200,Bengaluru,Delhi,3h,Non,2022-01-03
397,SpiceJet,05:40,00:25,4353,Bengaluru,Delhi,18h 45m,1,2022-01-03
398,Go First,07:30,12:20,4422,Bengaluru,Delhi,4h 50m,1,2022-01-03
399,Go First,22:50,12:20,4422,Bengaluru,Delhi,13h 30m,1,2022-01-03
400,Go First,05:45,14:30,4436,Bengaluru,Delhi,8h 45m,1,2022-01-03
401,Go First,05:45,15:45,4436,Bengaluru,Delhi,10h,1,2022-01-03
402,Go First,22:00,08:10,4436,Bengaluru,Delhi,10h 10m,1,2022-01-03
403,IndiGo,20:15,01:05,4475,Bengaluru,Delhi,4h 50m,1,2022-01-03
404,IndiGo,19:20,01:05,4475,Bengaluru,Delhi,5h 45m,1,2022-01-03
405,Air Asia,11:20,14:05,4489,Bengaluru,Delhi,2h 45m,Non,2022-01-03
406,Air Asia,06:10,08:55,4489,Bengaluru,Delhi,2h 45m,Non,2022-01-03
407,Air India,10:25,13:00,4491,Bengaluru,Delhi,2h 35m,Non,2022-01-03
408,Air India,06:10,08:55,4491,Bengaluru,Delhi,2h 45m,Non,2022-01-03
409,Air India,17:50,20:35,4491,Bengaluru,Delhi,2h 45m,Non,2022-01-03
410,Air India,21:00,23:55,4491,Bengaluru,Delhi,2h 55m,Non,2022-01-03
411,Vistara,18:25,23:00,4494,Bengaluru,Delhi,4h 35m,1,2022-01-03
412,Vistara,19:55,00:55,4494,Bengaluru,Delhi,5h,1,2022-01-03
413,Vistara,19:00,00:10,4494,Bengaluru,Delhi,5h 10m,1,2022-01-03
414,Vistara,18:25,00:10,4494,Bengaluru,Delhi,5h 45m,1,2022-01-03
415,Vistara,19:00,00:55,4494,Bengaluru,Delhi,5h 55m,1,2022-01-03
416,Vistara,18:25,00:55,4494,Bengaluru,Delhi,6h 30m,1,2022-01-03
417,Vistara,21:40,08:05,4494,Bengaluru,Delhi,10h 25m,1,2022-01-03
418,Vistara,21:40,08:35,4494,Bengaluru,Delhi,10h 55m,1,2022-01-03
419,Vistara,19:55,08:05,4494,Bengaluru,Delhi,12h 10m,1,2022-01-03
420,Vistara,19:55,08:35,4494,Bengaluru,Delhi,12h 40m,1,2022-01-03
421,Vistara,19:00,08:05,4494,Bengaluru,Delhi,13h 5m,1,2022-01-03
422,Vistara,19:00,08:35,4494,Bengaluru,Delhi,13h 35m,1,2022-01-03
423,Vistara,06:40,20:40,4494,Bengaluru,Delhi,14h,1,2022-01-03
424,Vistara,06:40,23:00,4494,Bengaluru,Delhi,16h 20m,1,2022-01-03
425,Vistara,06:40,00:10,4494,Bengaluru,Delhi,17h 30m,1,2022-01-03
426,Vistara,06:40,00:55,4494,Bengaluru,Delhi,18h 15m,1,2022-01-03
427,Vistara,21:10,23:45,4515,Bengaluru,Delhi,2h 35m,Non,2022-01-03
428,Vistara,07:00,09:40,4515,Bengaluru,Delhi,2h 40m,Non,2022-01-03
429,Air Asia,22:00,03:35,4531,Bengaluru,Delhi,5h 35m,1,2022-01-03
430,Air India,07:35,13:50,4591,Bengaluru,Delhi,6h 15m,1,2022-01-03
431,Air India,07:35,19:10,4591,Bengaluru,Delhi,11h 35m,1,2022-01-03
432,Air India,07:35,08:45,4591,Bengaluru,Delhi,25h 10m,1,2022-01-03
433,IndiGo,14:00,16:45,4601,Bengaluru,Delhi,2h 45m,Non,2022-01-03
434,IndiGo,09:30,12:15,4601,Bengaluru,Delhi,2h 45m,Non,2022-01-03
435,IndiGo,16:30,19:20,4601,Bengaluru,Delhi,2h 50m,Non,2022-01-03
436,IndiGo,11:55,14:50,4601,Bengaluru,Delhi,2h 55m,Non,2022-01-03
437,Vistara,08:00,10:40,4620,Bengaluru,Delhi,2h 40m,Non,2022-01-03
438,Vistara,19:40,22:25,4620,Bengaluru,Delhi,2h 45m,Non,2022-01-03
439,Vistara,09:45,12:40,4620,Bengaluru,Delhi,2h 55m,Non,2022-01-03
440,Go First,08:10,14:30,4659,Bengaluru,Delhi,6h 20m,1,2022-01-03
441,Go First,08:10,15:45,4659,Bengaluru,Delhi,7h 35m,1,2022-01-03
442,Go First,20:00,08:10,4659,Bengaluru,Delhi,12h 10m,1,2022-01-03
443,Vistara,17:50,20:30,4725,Bengaluru,Delhi,2h 40m,Non,2022-01-03
444,Vistara,11:30,14:10,4725,Bengaluru,Delhi,2h 40m,Non,2022-01-03
445,IndiGo,16:20,22:25,4736,Bengaluru,Delhi,6h 5m,1,2022-01-03
446,IndiGo,13:05,19:55,4736,Bengaluru,Delhi,6h 50m,1,2022-01-03
447,IndiGo,16:20,23:45,4736,Bengaluru,Delhi,7h 25m,1,2022-01-03
448,Vistara,06:40,14:05,4770,Bengaluru,Delhi,7h 25m,1,2022-01-03
449,Vistara,06:40,14:30,4770,Bengaluru,Delhi,7h 50m,1,2022-01-03
450,Vistara,06:40,16:55,4770,Bengaluru,Delhi,10h 15m,1,2022-01-03
451,Vistara,06:40,18:05,4770,Bengaluru,Delhi,11h 25m,1,2022-01-03
452,Air India,18:50,08:45,4812,Bengaluru,Delhi,13h 55m,1,2022-01-03
453,Air India,15:15,08:45,4812,Bengaluru,Delhi,17h 30m,2,2022-01-03
454,Air India,18:50,13:50,4812,Bengaluru,Delhi,19h,1,2022-01-03
455,Air India,18:50,18:30,4812,Bengaluru,Delhi,23h 40m,1,2022-01-03
456,Air India,06:45,19:20,4823,Bengaluru,Delhi,12h 35m,2,2022-01-03
457,Air India,19:10,09:10,4823,Bengaluru,Delhi,14h,1,2022-01-03
458,Air India,06:45,23:30,4823,Bengaluru,Delhi,16h 45m,1,2022-01-03
459,Air India,19:10,19:20,4823,Bengaluru,Delhi,24h 10m,2,2022-01-03
460,Air India,06:45,09:10,4823,Bengaluru,Delhi,26h 25m,1,2022-01-03
461,Vistara,09:30,20:40,4861,Bengaluru,Delhi,11h 10m,1,2022-01-03
462,Vistara,08:30,20:40,4861,Bengaluru,Delhi,12h 10m,1,2022-01-03
463,Vistara,09:30,23:00,4861,Bengaluru,Delhi,13h 30m,1,2022-01-03
464,Vistara,08:30,23:00,4861,Bengaluru,Delhi,14h 30m,1,2022-01-03
465,Vistara,09:30,00:10,4861,Bengaluru,Delhi,14h 40m,1,2022-01-03
466,Vistara,09:30,00:55,4861,Bengaluru,Delhi,15h 25m,1,2022-01-03
467,Vistara,08:30,00:10,4861,Bengaluru,Delhi,15h 40m,1,2022-01-03
468,Vistara,08:30,00:55,4861,Bengaluru,Delhi,16h 25m,1,2022-01-03
469,Air India,13:20,15:50,4911,Bengaluru,Delhi,2h 30m,Non,2022-01-03
470,IndiGo,13:05,18:10,4947,Bengaluru,Delhi,5h 5m,1,2022-01-03
471,Vistara,06:40,12:40,4980,Bengaluru,Delhi,6h,1,2022-01-03
472,Go First,18:50,23:30,4999,Bengaluru,Delhi,4h 40m,1,2022-01-03
473,IndiGo,23:45,07:15,5001,Bengaluru,Delhi,7h 30m,1,2022-01-03
474,Vistara,18:50,21:35,5040,Bengaluru,Delhi,2h 45m,Non,2022-01-03
475,IndiGo,23:00,04:15,5063,Bengaluru,Delhi,5h 15m,1,2022-01-03
476,Vistara,21:40,09:40,5085,Bengaluru,Delhi,12h,1,2022-01-03
477,Vistara,06:40,19:40,5085,Bengaluru,Delhi,13h,1,2022-01-03
478,Vistara,19:55,09:00,5085,Bengaluru,Delhi,13h 5m,1,2022-01-03
479,Vistara,21:40,11:00,5085,Bengaluru,Delhi,13h 20m,1,2022-01-03
480,Vistara,06:40,21:55,5085,Bengaluru,Delhi,15h 15m,1,2022-01-03
481,Vistara,19:55,12:40,5085,Bengaluru,Delhi,16h 45m,1,2022-01-03
482,Vistara,19:55,15:10,5085,Bengaluru,Delhi,19h 15m,1,2022-01-03
483,Vistara,19:55,19:55,5085,Bengaluru,Delhi,24h,1,2022-01-03
484,Vistara,09:30,14:30,5137,Bengaluru,Delhi,5h,1,2022-01-03
485,Vistara,08:30,14:05,5137,Bengaluru,Delhi,5h 35m,1,2022-01-03
486,Vistara,08:30,14:30,5137,Bengaluru,Delhi,6h,1,2022-01-03
487,Vistara,09:30,16:55,5137,Bengaluru,Delhi,7h 25m,1,2022-01-03
488,Vistara,08:30,16:55,5137,Bengaluru,Delhi,8h 25m,1,2022-01-03
489,Vistara,09:30,18:05,5137,Bengaluru,Delhi,8h 35m,1,2022-01-03
490,Vistara,08:30,18:05,5137,Bengaluru,Delhi,9h 35m,1,2022-01-03
491,SpiceJet,10:20,19:45,5140,Bengaluru,Delhi,9h 25m,1,2022-01-03
492,SpiceJet,10:20,08:25,5140,Bengaluru,Delhi,22h 5m,1,2022-01-03
493,Air India,06:45,18:15,5243,Bengaluru,Delhi,11h 30m,1,2022-01-03
494,Air India,19:10,10:15,5243,Bengaluru,Delhi,15h 5m,1,2022-01-03
495,Air India,19:10,20:25,5243,Bengaluru,Delhi,25h 15m,1,2022-01-03
496,Air India,06:45,10:15,5243,Bengaluru,Delhi,27h 30m,1,2022-01-03
497,IndiGo,10:15,16:10,5262,Bengaluru,Delhi,5h 55m,1,2022-01-03
498,IndiGo,09:20,16:10,5262,Bengaluru,Delhi,6h 50m,1,2022-01-03
499,Go First,16:45,22:55,5266,Bengaluru,Delhi,6h 10m,1,2022-01-03
500,Go First,16:45,00:30,5266,Bengaluru,Delhi,7h 45m,1,2022-01-03
501,Air India,07:00,04:40,5436,Bengaluru,Delhi,21h 40m,1,2022-01-03
502,Vistara,09:30,19:40,5452,Bengaluru,Delhi,10h 10m,1,2022-01-03
503,Vistara,08:30,19:40,5452,Bengaluru,Delhi,11h 10m,1,2022-01-03
504,Vistara,09:30,21:55,5452,Bengaluru,Delhi,12h 25m,1,2022-01-03
505,Vistara,08:30,21:55,5452,Bengaluru,Delhi,13h 25m,1,2022-01-03
506,IndiGo,19:05,00:05,5462,Bengaluru,Delhi,5h,1,2022-01-03
507,IndiGo,19:05,01:40,5462,Bengaluru,Delhi,6h 35m,1,2022-01-03
508,IndiGo,08:55,15:20,5479,Bengaluru,Delhi,6h 25m,1,2022-01-03
509,IndiGo,06:10,11:55,5631,Bengaluru,Delhi,5h 45m,1,2022-01-03
510,Air Asia,15:55,01:10,5663,Bengaluru,Delhi,9h 15m,1,2022-01-03
511,IndiGo,15:20,20:25,5678,Bengaluru,Delhi,5h 5m,1,2022-01-03
512,IndiGo,15:20,22:35,5678,Bengaluru,Delhi,7h 15m,1,2022-01-03
513,IndiGo,20:15,02:05,5745,Bengaluru,Delhi,5h 50m,1,2022-01-03
514,Air India,06:45,12:15,5768,Bengaluru,Delhi,5h 30m,1,2022-01-03
515,Air India,06:45,20:25,5768,Bengaluru,Delhi,13h 40m,1,2022-01-03
516,Air India,19:10,18:15,5768,Bengaluru,Delhi,23h 5m,1,2022-01-03
517,IndiGo,17:15,22:40,5840,Bengaluru,Delhi,5h 25m,1,2022-01-03
518,IndiGo,07:10,11:55,5892,Bengaluru,Delhi,4h 45m,1,2022-01-03
519,Air India,17:45,20:55,6002,Bengaluru,Delhi,27h 10m,1,2022-01-03
520,Go First,15:30,22:35,6020,Bengaluru,Delhi,7h 5m,1,2022-01-03
521,IndiGo,06:05,13:40,6060,Bengaluru,Delhi,7h 35m,1,2022-01-03
522,IndiGo,02:40,09:45,6155,Bengaluru,Delhi,7h 5m,1,2022-01-03
523,Air Asia,14:10,20:00,6183,Bengaluru,Delhi,5h 50m,1,2022-01-03
524,Air India,19:10,11:10,6188,Bengaluru,Delhi,16h,2,2022-01-03
525,Air India,19:10,12:15,6188,Bengaluru,Delhi,17h 5m,1,2022-01-03
526,Air India,06:45,11:10,6188,Bengaluru,Delhi,28h 25m,2,2022-01-03
527,Go First,11:00,19:55,6299,Bengaluru,Delhi,8h 55m,1,2022-01-03
528,Go First,05:45,12:10,6315,Bengaluru,Delhi,6h 25m,1,2022-01-03
529,Air India,07:00,08:30,6392,Bengaluru,Delhi,25h 30m,1,2022-01-03
530,IndiGo,10:05,15:30,6407,Bengaluru,Delhi,5h 25m,1,2022-01-03
531,Air India,17:45,14:40,6422,Bengaluru,Delhi,20h 55m,1,2022-01-03
532,Go First,08:10,20:10,6536,Bengaluru,Delhi,12h,1,2022-01-03
533,Air India,06:45,21:15,6608,Bengaluru,Delhi,14h 30m,1,2022-01-03
534,Air India,19:10,21:15,6608,Bengaluru,Delhi,26h 5m,1,2022-01-03
535,Go First,11:45,18:00,6615,Bengaluru,Delhi,6h 15m,1,2022-01-03
536,Go First,11:45,19:00,6615,Bengaluru,Delhi,7h 15m,1,2022-01-03
537,Air India,11:05,09:15,6634,Bengaluru,Delhi,22h 10m,1,2022-01-03
538,IndiGo,11:40,17:15,6727,Bengaluru,Delhi,5h 35m,1,2022-01-03
539,Go First,20:00,08:30,6816,Bengaluru,Delhi,12h 30m,1,2022-01-03
540,Go First,09:15,15:30,6906,Bengaluru,Delhi,6h 15m,1,2022-01-03
541,Go First,09:15,18:00,6906,Bengaluru,Delhi,8h 45m,1,2022-01-03
542,Go First,09:15,19:00,6906,Bengaluru,Delhi,9h 45m,1,2022-01-03
543,Go First,17:00,21:50,7080,Bengaluru,Delhi,4h 50m,1,2022-01-03
544,Air Asia,18:50,01:00,7143,Bengaluru,Delhi,6h 10m,1,2022-01-03
545,Air Asia,12:50,20:10,7176,Bengaluru,Delhi,7h 20m,1,2022-01-03
546,IndiGo,09:50,15:40,7383,Bengaluru,Delhi,5h 50m,1,2022-01-03
547,Air Asia,07:05,14:00,7494,Bengaluru,Delhi,6h 55m,1,2022-01-03
548,Air Asia,07:05,16:15,7494,Bengaluru,Delhi,9h 10m,1,2022-01-03
549,Air Asia,18:30,02:10,7523,Bengaluru,Delhi,7h 40m,1,2022-01-03
550,Air India,07:00,20:30,7547,Bengaluru,Delhi,13h 30m,1,2022-01-03
551,SpiceJet,06:25,14:20,7646,Bengaluru,Delhi,7h 55m,1,2022-01-03
552,Air India,07:55,22:55,7711,Bengaluru,Delhi,15h,1,2022-01-03
553,Air India,11:05,12:55,7723,Bengaluru,Delhi,25h 50m,1,2022-01-03
554,IndiGo,11:20,18:30,7751,Bengaluru,Delhi,7h 10m,1,2022-01-03
555,Air India,11:50,23:15,7791,Bengaluru,Delhi,11h 25m,2,2022-01-03
556,SpiceJet,14:05,16:35,7894,Bengaluru,Delhi,26h 30m,1,2022-01-03
557,Air Asia,05:10,14:55,7986,Bengaluru,Delhi,9h 45m,1,2022-01-03
558,Air India,19:10,23:55,8134,Bengaluru,Delhi,28h 45m,2,2022-01-03
559,Air India,11:05,18:00,8143,Bengaluru,Delhi,6h 55m,1,2022-01-03
560,Air Asia,17:30,00:35,8175,Bengaluru,Delhi,7h 5m,1,2022-01-03
561,Air Asia,15:15,00:35,8175,Bengaluru,Delhi,9h 20m,1,2022-01-03
562,Air Asia,09:15,20:00,8192,Bengaluru,Delhi,10h 45m,1,2022-01-03
563,SpiceJet,09:20,22:40,8384,Bengaluru,Delhi,13h 20m,1,2022-01-03
564,Go First,05:40,14:20,8694,Bengaluru,Delhi,8h 40m,1,2022-01-03
565,Air India,06:45,23:55,8764,Bengaluru,Delhi,17h 10m,2,2022-01-03
566,Air India,06:45,20:25,8764,Bengaluru,Delhi,37h 40m,2,2022-01-03
567,Air Asia,09:15,16:15,8808,Bengaluru,Delhi,7h,1,2022-01-03
568,Air India,11:05,22:45,8878,Bengaluru,Delhi,11h 40m,1,2022-01-03
569,Air India,11:50,23:45,8946,Bengaluru,Delhi,11h 55m,1,2022-01-03
570,Air India,11:05,18:40,8973,Bengaluru,Delhi,31h 35m,2,2022-01-03
571,Air Asia,07:15,15:30,9015,Bengaluru,Delhi,8h 15m,1,2022-01-03
572,Air Asia,11:45,19:20,9034,Bengaluru,Delhi,7h 35m,1,2022-01-03
573,Air India,06:45,21:00,9247,Bengaluru,Delhi,38h 15m,2,2022-01-03
574,Air Asia,05:40,12:00,9496,Bengaluru,Delhi,6h 20m,1,2022-01-03
575,Go First,18:45,00:30,13018,Bengaluru,Delhi,5h 45m,1,2022-01-03
576,Vistara,11:30,16:30,13737,Bengaluru,Delhi,5h,1,2022-01-03
577,Air Asia,05:25,10:55,14070,Bengaluru,Delhi,5h 30m,1,2022-01-03
578,SpiceJet,05:55,01:00,15540,Bengaluru,Delhi,19h 5m,1,2022-01-03
579,Air Asia,20:45,01:45,16231,Bengaluru,Delhi,5h,1,2022-01-03
580,SpiceJet,05:55,22:10,17798,Bengaluru,Delhi,16h 15m,1,2022-01-03
581,SpiceJet,05:55,17:45,21000,Bengaluru,Delhi,11h 50m,1,2022-01-03
582,Go First,15:45,02:10,27096,Bengaluru,Delhi,10h 25m,1,2022-01-03
583,Go First,15:45,20:20,30216,Bengaluru,Delhi,4h 35m,1,2022-01-03
584,SpiceJet,10:20,19:45,2960,Bengaluru,Delhi,9h 25m,1,2022-01-04
585,SpiceJet,10:20,08:25,2960,Bengaluru,Delhi,22h 5m,1,2022-01-04
586,SpiceJet,05:40,00:25,2989,Bengaluru,Delhi,18h 45m,1,2022-01-04
587,Air Asia,22:00,03:35,3758,Bengaluru,Delhi,5h 35m,1,2022-01-04
588,Air Asia,12:50,20:10,3861,Bengaluru,Delhi,7h 20m,1,2022-01-04
589,IndiGo,20:15,02:05,3919,Bengaluru,Delhi,5h 50m,1,2022-01-04
590,IndiGo,23:00,04:15,4067,Bengaluru,Delhi,5h 15m,1,2022-01-04
591,Go First,16:45,22:55,4123,Bengaluru,Delhi,6h 10m,1,2022-01-04
592,Go First,16:45,00:30,4123,Bengaluru,Delhi,7h 45m,1,2022-01-04
593,Go First,05:45,12:10,4153,Bengaluru,Delhi,6h 25m,1,2022-01-04
594,Go First,08:10,15:45,4153,Bengaluru,Delhi,7h 35m,1,2022-01-04
595,Go First,05:45,15:45,4153,Bengaluru,Delhi,10h,1,2022-01-04
596,Go First,22:00,08:10,4153,Bengaluru,Delhi,10h 10m,1,2022-01-04
597,Go First,08:10,20:10,4153,Bengaluru,Delhi,12h,1,2022-01-04
598,Go First,22:00,10:10,4153,Bengaluru,Delhi,12h 10m,1,2022-01-04
599,Air Asia,00:10,02:55,4199,Bengaluru,Delhi,2h 45m,Non,2022-01-04
600,Air Asia,11:20,14:05,4199,Bengaluru,Delhi,2h 45m,Non,2022-01-04
601,Air Asia,06:10,08:55,4199,Bengaluru,Delhi,2h 45m,Non,2022-01-04
602,Air Asia,19:25,22:15,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-04
603,Air Asia,22:10,01:00,4199,Bengaluru,Delhi,2h 50m,Non,2022-01-04
604,SpiceJet,21:55,00:35,4200,Bengaluru,Delhi,2h 40m,Non,2022-01-04
605,SpiceJet,05:55,08:40,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-04
606,SpiceJet,19:05,21:50,4200,Bengaluru,Delhi,2h 45m,Non,2022-01-04
607,Go First,07:40,10:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-04
608,IndiGo,06:40,09:30,4200,Bengaluru,Delhi,2h 50m,Non,2022-01-04
609,IndiGo,22:10,01:05,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
610,IndiGo,11:55,14:50,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
611,IndiGo,17:50,20:45,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
612,IndiGo,23:35,02:30,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
613,Go First,20:55,23:50,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
614,IndiGo,19:15,22:10,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
615,IndiGo,04:40,07:35,4200,Bengaluru,Delhi,2h 55m,Non,2022-01-04
616,IndiGo,07:50,10:50,4200,Bengaluru,Delhi,3h,Non,2022-01-04
617,IndiGo,20:10,23:10,4200,Bengaluru,Delhi,3h,Non,2022-01-04
618,Go First,11:00,19:55,4294,Bengaluru,Delhi,8h 55m,1,2022-01-04
619,Air India,06:45,23:30,4294,Bengaluru,Delhi,16h 45m,1,2022-01-04
